timestamp,uav_id,event_type,anomaly_score,packet_rate,latency_ms,packet_loss_pct,severity
2026-08-29T22:34:53.766708+00:00,5,Possible Spoofing Attack,0.14841289838014937,199.96109658391705,86.5584664632056,3.463173221776776,Medium
2026-08-29T22:34:53.773956+00:00,3,Possible Spoofing Attack,0.07058206864368421,169.2646609340805,63.1178753789441,2.577222894836005,Medium
2026-08-29T22:34:53.783612+00:00,5,Possible Spoofing Attack,0.16580965447211538,230.73262207260785,78.28030229733278,6.261408267271753,Medium
2026-08-29T22:34:53.790457+00:00,3,General UAV Network Anomaly,0.00025337537798042487,89.375,53.93514752161343,0.8387165187244988,Medium
2026-08-29T22:34:53.797613+00:00,1,General UAV Network Anomaly,0.01656607683900435,108.0,37.421268960463,0.6338608481870677,Medium
2026-08-29T22:34:53.800520+00:00,2,General UAV Network Anomaly,0.0205105059495706,78.625,49.48826453976849,3.2608823455119573,Medium
2026-08-29T22:34:53.809437+00:00,1,Possible Spoofing Attack,0.16284213125984048,191.89727596301938,89.3399479091772,8.866909266529962,Medium
2026-08-29T22:34:53.818018+00:00,3,Possible Spoofing Attack,0.11073922151094562,141.3411726888819,60.25632113872582,5.44201191049262,Medium
2026-08-29T22:34:53.821493+00:00,4,Possible Jamming Attack,0.14360867603735772,72.7681795350902,129.69110581928345,24.088167948663603,High
2026-08-29T22:34:53.824616+00:00,5,General UAV Network Anomaly,0.0232328612423941,39.25,36.65630885117719,2.40030391857451,Medium
2026-08-29T22:34:53.827674+00:00,4,General UAV Network Anomaly,0.0004601562433731443,94.75,42.522055172139154,2.711924405936424,Medium
2026-08-29T22:34:53.833667+00:00,5,Possible Spoofing Attack,0.12103843291782856,96.73396518019045,63.924559414830675,3.472293408040402,Medium
2026-08-29T22:34:53.837346+00:00,4,Possible Jamming Attack,0.13330074678247184,54.90114375385344,98.27278628057412,11.395373469683495,High
2026-08-29T22:34:53.840302+00:00,1,General UAV Network Anomaly,0.022142476846441994,65.625,48.56405521025108,1.0447403391509813,Medium
2026-08-29T22:34:53.845213+00:00,3,Possible Jamming Attack,0.1414294007534781,27.160161357082053,101.34143359203152,15.718188099333682,High
2026-08-29T22:34:53.845806+00:00,4,Possible Spoofing Attack,0.10104156445430379,136.5185173678205,57.11328068848638,5.846315355455692,Medium
2026-08-29T22:34:53.853023+00:00,4,General UAV Network Anomaly,0.018057606908520873,34.375,36.51793380843104,2.6343007515728516,Medium
2026-08-29T22:34:53.854468+00:00,2,General UAV Network Anomaly,0.0500704170680184,126.75,33.12238742786342,-0.005860732509468614,Medium
2026-08-29T22:34:53.860700+00:00,4,Possible Jamming Attack,0.15820576346076087,183.55948786222515,78.95549820049838,10.067493371223007,High
2026-08-29T22:34:53.864909+00:00,3,Possible Spoofing Attack,0.02467750801737234,116.50354653948139,48.84715799146781,2.36379780651869,Medium
2026-08-29T22:34:53.872022+00:00,1,Possible Spoofing Attack,0.11989760732507893,157.69726793017406,55.88323539198117,5.455753606052255,Medium
2026-08-29T22:34:53.876310+00:00,3,Possible Spoofing Attack,0.12529794034767583,175.2529712338219,58.38076968081675,2.345029687039622,Medium
2026-08-29T22:34:53.877843+00:00,1,Possible Jamming Attack,0.13652913879344653,73.8614511408702,90.58478673194898,22.014020291066103,High
2026-08-29T22:34:53.888030+00:00,1,General UAV Network Anomaly,0.006462966648551727,33.75,36.166225691622934,1.6453288817596452,Medium
2026-08-29T22:34:53.895621+00:00,1,Possible Spoofing Attack,0.1310144589503116,168.58226930258223,72.9604757408575,3.698106752021439,Medium
2026-08-29T22:34:53.896733+00:00,5,Possible Spoofing Attack,0.11438024896691501,164.32005361976087,62.92745289518207,4.4637328321434735,Medium
2026-08-29T22:34:53.906341+00:00,4,General UAV Network Anomaly,0.007414879757548731,113.875,46.38046743707487,2.1642579928863155,Medium
2026-08-29T22:34:53.909643+00:00,1,Possible Spoofing Attack,0.13408183904103832,226.33188690106363,78.82654011412224,2.4743066811264276,Medium
2026-08-29T22:34:53.912450+00:00,5,Possible Spoofing Attack,0.13152285704232725,187.84077503174183,66.11129375296512,6.477295600851038,Medium
2026-08-29T22:34:53.916321+00:00,2,Possible Jamming Attack,0.14370936276097113,56.75507164748676,89.19072458761443,18.57271837221677,High
2026-08-29T22:34:53.929125+00:00,1,Possible Jamming Attack,0.15488377910281836,47.54113532232033,135.61879153333456,14.672888509352697,High
2026-08-29T22:34:53.930167+00:00,4,General UAV Network Anomaly,0.04771230481634947,127.75,46.78668926957084,2.6911873459734226,Medium
2026-08-29T22:34:53.934161+00:00,5,Possible Spoofing Attack,0.14638459324175312,133.2686299937016,78.36657357758983,6.822958942536054,Medium
2026-08-29T22:34:53.940848+00:00,2,General UAV Network Anomaly,0.003062648950987623,75.625,53.08276002353262,1.1217744718037583,Medium
2026-08-29T22:34:53.946201+00:00,1,Possible Unauthorized Access,0.08304567692102216,135.17490341314198,35.24209102150303,3.02400313333153,Medium
2026-08-29T22:34:53.947791+00:00,1,General UAV Network Anomaly,0.042800668733508296,61.0,53.589456096790016,2.6385636301897772,Medium
2026-08-29T22:34:53.951951+00:00,4,Possible Spoofing Attack,0.1409225580864526,164.16956399597225,70.99650466913226,6.55274655195744,Medium
2026-08-29T22:34:53.956175+00:00,3,Possible Spoofing Attack,0.14811904044743607,207.61635217498355,85.27137162412978,7.9414864143774055,Medium
2026-08-29T22:34:53.962734+00:00,2,Possible Jamming Attack,0.14904621836850163,79.13103383686625,98.85738854855538,15.067924255556132,High
2026-08-29T22:34:53.969159+00:00,1,Possible Spoofing Attack,0.03377829128169618,141.19202167031293,59.3923909302014,1.4456692457160951,Medium
2026-08-29T22:34:53.972680+00:00,3,General UAV Network Anomaly,0.0036812952647262698,110.0,35.71739979784555,0.4826014519079158,Medium
2026-08-29T22:34:53.973971+00:00,3,Possible Spoofing Attack,0.13352360421503207,162.59449187828588,78.98192927450778,9.294894888912792,Medium
2026-08-29T22:34:53.979203+00:00,4,General UAV Network Anomaly,0.028381795795241027,34.5,51.11582588260569,1.2469774926683983,Medium
2026-08-29T22:34:53.983137+00:00,3,Possible Spoofing Attack,0.14091676561239586,190.005537909925,104.77174745412866,8.674360708196476,Medium
2026-08-29T22:34:53.984548+00:00,2,Possible Jamming Attack,0.14722692004629168,60.57018542388145,104.44972762279534,12.81845376313115,High
2026-08-29T22:34:53.986769+00:00,3,General UAV Network Anomaly,0.016687485919212097,110.125,55.55070896872617,1.421934559638738,Medium
2026-08-29T22:34:53.988149+00:00,1,General UAV Network Anomaly,0.001281390577342445,120.625,48.76829465134417,1.5437519132746331,Medium
2026-08-29T22:34:53.990920+00:00,4,Possible Jamming Attack,0.13484537191556878,57.66885982258109,85.61431066955612,15.152751127539448,High
2026-08-29T22:34:53.991495+00:00,4,Possible Jamming Attack,0.15012516371603102,60.9555264977176,116.3581676819135,21.247152331015315,High
